hisco_1_id;hisco_2_id;label2;description2;label1;description1;hisco_3_id;label3;description3;hisco_45_id;label45;description45;hisco_full_id;hisco_full_id_pretty
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";1;Tobacco Preparers;"Workers in this unit group prepare tobacco leaves for making various tobacco products. Their functions include: grading cured tobacco leaves by type, quality and locality where grown; mixing tobacco leaves according to formula to obtain a blend of distinctive flavour; tending vacuum container which moistens tobacco for further processing; removing mid-ribs and stalks from tobacco leaves by hand or machine; shredding tobacco leaves by machine; performing related tasks.";70;Tobacco Cutting Machine-Operator;Cuts tobacco leaves into coarse or fine shreds by machine.;78170;7-81.70
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";1;Tobacco Preparers;"Workers in this unit group prepare tobacco leaves for making various tobacco products. Their functions include: grading cured tobacco leaves by type, quality and locality where grown; mixing tobacco leaves according to formula to obtain a blend of distinctive flavour; tending vacuum container which moistens tobacco for further processing; removing mid-ribs and stalks from tobacco leaves by hand or machine; shredding tobacco leaves by machine; performing related tasks.";90;Other Tobacco Preparers;"This group includes tobacco preparers not elsewhere classified, for example those who prepare flavouring mixtures and treat tobacco with them; mix and fluff cur or shredded tobacco in a revolving cylinder; dry leaf or cut tobacco in a heating device; cool tobacco as it comes from steamer or drying room.";78190;7-81.90
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Cigar Makers;"Workers in this unit group make cigars by hand or machine. Their functions include: making complete cigars by hand or machine; performing related tasks.";0;Cigar Maker, Specialisation Unknown;May perform any (but not all) of the occupational activities described in unit group 7-82.;78200;7-82.00
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Cigar Makers;"Workers in this unit group make cigars by hand or machine. Their functions include: making complete cigars by hand or machine; performing related tasks.";20;Cigar Maker (Hand);Makes complete cigar by hand.;78220;7-82.20
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Cigar Makers;"Workers in this unit group make cigars by hand or machine. Their functions include: making complete cigars by hand or machine; performing related tasks.";30;Cigar Maker (Machine);Makes complete cigar by machine.;78230;7-82.30
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Cigar Makers;"Workers in this unit group make cigars by hand or machine. Their functions include: making complete cigars by hand or machine; performing related tasks.";90;Other Cigar Makers;"This group includes cigar makers not elsewhere classified, for example those for example those who examine wrapper leaves and sort them for colour and size; separate good binder leaves from imperfect ones; lay wrappers on cigar-making machine and patch leaves which have holes in them; examine finished cigars for imperfections and sort for colour and size.";78290;7-82.90
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";3;Cigarette Makers;"Workers in this unit group make cigarettes by machine or hand. Their functions include: operating an automatic cigarette-making machine; making special types of cigarettes by hand; performing related tasks.";30;Cigarette Maker (Machine);Makes cigarettes by operating an automatic machine.;78330;7-83.30
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";3;Cigarette Makers;"Workers in this unit group make cigarettes by machine or hand. Their functions include: operating an automatic cigarette-making machine; making special types of cigarettes by hand; performing related tasks.";90;Other Cigarette Makers;This group includes cigarette makers not elsewhere classified, for example those who make special sizes and types of cigarettes by hand, or examine cigarettes for proper filling, printing and gluing.;78390;7-83.90
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";9;Tobacco Preparers and Tobacco Product Makers Not Elsewhere Classified;"Workers in this unit group perform miscellaneous tobacco production tasks. Their functions include: pulverising and blending tobacco to make snuff tobacco; making rolls or plugs of chewing tobacco by hand or machine; preparing plugs of pipe tobacco; performing related tasks.";20;Snuff Maker;Makes snuff tobacco by pulverising and blending various types of tobacco with machines.;78920;7-89.20
7;8;Tobacco Preparers And Tobacco Product Makers;Workers in this minor group prepare and treat tobacco leaves and make cigars, cigarettes and other tobacco products.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";9;Tobacco Preparers and Tobacco Product Makers Not Elsewhere Classified;"Workers in this unit group perform miscellaneous tobacco production tasks. Their functions include: pulverising and blending tobacco to make snuff tobacco; making rolls or plugs of chewing tobacco by hand or machine; preparing plugs of pipe tobacco; performing related tasks.";90;Other Tobacco Preparers and Tobacco Products Makers;"This group includes tobacco preparers and tobacco product makers not elsewhere classified, for example those who form plugs of chewing tobacco by hand; press plugs of chewing tobacco by machine; make plugs of tobacco which are to be sliced for making pipe tobacco.";78990;7-89.90
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";1;Grain Millers and Related Workers;"Workers in this unit group crush, grind, blend and otherwise process grains, spices and related foodstuffs for human or animal consumption. Their functions include: operating machinery for the production of flour, meal and animal feed and for processing rice; grinding spices in a mill; performing related tasks.";20;Grain Miller;Operates machinery for processing grain (except rice) to produce flour, meal and animal feed.;77120;7-71.20
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";1;Grain Millers and Related Workers;"Workers in this unit group crush, grind, blend and otherwise process grains, spices and related foodstuffs for human or animal consumption. Their functions include: operating machinery for the production of flour, meal and animal feed and for processing rice; grinding spices in a mill; performing related tasks.";30;Rice Miller;Operates machinery for processing rice.;77130;7-71.30
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";1;Grain Millers and Related Workers;"Workers in this unit group crush, grind, blend and otherwise process grains, spices and related foodstuffs for human or animal consumption. Their functions include: operating machinery for the production of flour, meal and animal feed and for processing rice; grinding spices in a mill; performing related tasks.";40;Spice Miller;Grinds spices to specified consistency in a mill.;77140;7-71.40
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";1;Grain Millers and Related Workers;"Workers in this unit group crush, grind, blend and otherwise process grains, spices and related foodstuffs for human or animal consumption. Their functions include: operating machinery for the production of flour, meal and animal feed and for processing rice; grinding spices in a mill; performing related tasks.";90;Other Grain Millers and Related Workers;"This group includes grain millers and related workers not elsewhere classified, for example those who operate cleansing, washing and husking equipment to prepare grain and related foods for milling; operate equipment to sift and sort milled products at various stages in milling process; or supervise the storage and conservation of grain in silos.";77190;7-71.90
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Sugar Processors and Refiners;"Workers in this unit group operate equipment to process sugar-cane and beet and make refined sugar. Their functions include: operating sugar-cane crushing equipment; operating batteries of diffusers to extract sugar liquor from beet; controlling tanks in which sugar liquor is purified by carbonation process; tending tanks in which sugar crystals are produced from hot sugar liquor; operating and controlling series of machines which refine beet or cane sugar by a continuous process; performing related tasks such as extracting and refining sugar juices from maple, palm and other vegetable sources.";0;Sugar Processor or Refiner, Specialisation Unknown;May perform any (but not all) of the occupational activities described in unit group 7-72.;77200;7-72.00
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Sugar Processors and Refiners;"Workers in this unit group operate equipment to process sugar-cane and beet and make refined sugar. Their functions include: operating sugar-cane crushing equipment; operating batteries of diffusers to extract sugar liquor from beet; controlling tanks in which sugar liquor is purified by carbonation process; tending tanks in which sugar crystals are produced from hot sugar liquor; operating and controlling series of machines which refine beet or cane sugar by a continuous process; performing related tasks such as extracting and refining sugar juices from maple, palm and other vegetable sources.";20;Sugar-Cane Grinder;Operates equipment to extract juice from sugar-canes by crushing them in series of rollers.;77220;7-72.20
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Sugar Processors and Refiners;"Workers in this unit group operate equipment to process sugar-cane and beet and make refined sugar. Their functions include: operating sugar-cane crushing equipment; operating batteries of diffusers to extract sugar liquor from beet; controlling tanks in which sugar liquor is purified by carbonation process; tending tanks in which sugar crystals are produced from hot sugar liquor; operating and controlling series of machines which refine beet or cane sugar by a continuous process; performing related tasks such as extracting and refining sugar juices from maple, palm and other vegetable sources.";30;Diffuser Operator (Beet Sugar);Tends automatic machine which extracts sugar liquor from beets.;77230;7-72.30
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Sugar Processors and Refiners;"Workers in this unit group operate equipment to process sugar-cane and beet and make refined sugar. Their functions include: operating sugar-cane crushing equipment; operating batteries of diffusers to extract sugar liquor from beet; controlling tanks in which sugar liquor is purified by carbonation process; tending tanks in which sugar crystals are produced from hot sugar liquor; operating and controlling series of machines which refine beet or cane sugar by a continuous process; performing related tasks such as extracting and refining sugar juices from maple, palm and other vegetable sources.";40;Carbonation Man (Sugar Refining);Controls tanks in which impurities in sugar liquor are precipitated by carbonation process.;77240;7-72.40
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Sugar Processors and Refiners;"Workers in this unit group operate equipment to process sugar-cane and beet and make refined sugar. Their functions include: operating sugar-cane crushing equipment; operating batteries of diffusers to extract sugar liquor from beet; controlling tanks in which sugar liquor is purified by carbonation process; tending tanks in which sugar crystals are produced from hot sugar liquor; operating and controlling series of machines which refine beet or cane sugar by a continuous process; performing related tasks such as extracting and refining sugar juices from maple, palm and other vegetable sources.";50;Crystalliser Operator (Sugar Refining);Tends tank in which sugar crystals are produced from hot sugar liquor.;77250;7-72.50
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Sugar Processors and Refiners;"Workers in this unit group operate equipment to process sugar-cane and beet and make refined sugar. Their functions include: operating sugar-cane crushing equipment; operating batteries of diffusers to extract sugar liquor from beet; controlling tanks in which sugar liquor is purified by carbonation process; tending tanks in which sugar crystals are produced from hot sugar liquor; operating and controlling series of machines which refine beet or cane sugar by a continuous process; performing related tasks such as extracting and refining sugar juices from maple, palm and other vegetable sources.";60;Continuous Sugar-Refining Machine Operator;Controls series of automatic machines which refine beet or cane sugar by a continuous process.;77260;7-72.60
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";2;Sugar Processors and Refiners;"Workers in this unit group operate equipment to process sugar-cane and beet and make refined sugar. Their functions include: operating sugar-cane crushing equipment; operating batteries of diffusers to extract sugar liquor from beet; controlling tanks in which sugar liquor is purified by carbonation process; tending tanks in which sugar crystals are produced from hot sugar liquor; operating and controlling series of machines which refine beet or cane sugar by a continuous process; performing related tasks such as extracting and refining sugar juices from maple, palm and other vegetable sources.";90;Other Sugar Processors and Refiners;"This group includes sugar processors and refiners not elsewhere classified, for example those who extract and refine sugar juices from maple, palm and other vegetable sources; operate evaporating equipment to reduce sugar liquor to a specific density; operate equipment to separate sugar crystals from molasses.";77290;7-72.90
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";3;Butchers and Meat Preparers;"Workers in this unit group slaughter animals, cut and dress meat and make sausages and other meat products. Their functions include: slaughtering animals; flaying and trimming carcasses; cutting and dressing meat for sale or further processing; preparing ingredients for sausages and operating sausage-making machines; performing related tasks.";10;Butcher, General;Slaughters animals, bones and cuts up carcasses and prepares standard meat cuts.;77310;7-73.10
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";3;Butchers and Meat Preparers;"Workers in this unit group slaughter animals, cut and dress meat and make sausages and other meat products. Their functions include: slaughtering animals; flaying and trimming carcasses; cutting and dressing meat for sale or further processing; preparing ingredients for sausages and operating sausage-making machines; performing related tasks.";20;Slaughterer;Slaughters animals and flays, trims and reduces carcasses.;77320;7-73.20
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";3;Butchers and Meat Preparers;"Workers in this unit group slaughter animals, cut and dress meat and make sausages and other meat products. Their functions include: slaughtering animals; flaying and trimming carcasses; cutting and dressing meat for sale or further processing; preparing ingredients for sausages and operating sausage-making machines; performing related tasks.";30;Meat Cutter;Cuts meat into portions suitable for sale to individual customers or for use in meat-processing plants.;77330;7-73.30
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";3;Butchers and Meat Preparers;"Workers in this unit group slaughter animals, cut and dress meat and make sausages and other meat products. Their functions include: slaughtering animals; flaying and trimming carcasses; cutting and dressing meat for sale or further processing; preparing ingredients for sausages and operating sausage-making machines; performing related tasks.";40;Sausage Maker;Prepares ingredients for various kinds of sausages and similar products and operates machines for their manufacture:;77340;7-73.40
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";3;Butchers and Meat Preparers;"Workers in this unit group slaughter animals, cut and dress meat and make sausages and other meat products. Their functions include: slaughtering animals; flaying and trimming carcasses; cutting and dressing meat for sale or further processing; preparing ingredients for sausages and operating sausage-making machines; performing related tasks.";90;Other Butchers and Meat Preparers;This group includes butchers and meat prepares not elsewhere classified, for example those who specialise in the productions of pork products or in the treatment and preparation of edible offal for use in meat-product making.;77390;7-73.90
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";10;Preserving Cook, General;Cooks meat, fish, fruit, vegetables or other foods in large quantities preparatory to canning or preserving.;77410;7-74.10
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";15;Fish-Preserving Cook;Cooks fish and other sea or freshwater foods in large quantities preparatory to canning or preserving.;77415;7-74.15
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";20;Sterilising Cook;Operates pressure-cooker or other vessel to sterilise meat, fish, fruit, vegetables or jam prior to canning or bottling.;77420;7-74.20
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";30;Foodstuffs Freezer;Freezes fruit, vegetables and other foods.;77430;7-74.30
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";40;Foodstuffs Dehydrator;Operates drying units to remove moisture from fruit, vegetables and other food.;77440;7-74.40
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";50;Pickler, Food;Cures meat, fish, other foods and food products.;77450;7-74.50
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";60;Meat and Fish Smoker;Operates smoke chambers or ovens to smoke meat, fish and other foodstuffs.;77460;7-74.60
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";4;Food Preservers;"Workers in this unit group cook, smoke, dry, freeze or dehydrate foodstuffs for canning or other kinds of preservation. Their functions include: cooking meat, fish, fruit, vegetables or other foods in large quantities; sterilising foodstuffs prior to canning or bottling; freezing or dehydrating fruit, vegetables or other foods; curing foodstuffs by salting or smoking; performing related tasks.";90;Other Food Preservers;"This group includes food preservers not elsewhere classified, for example those who prepare foods for canning; extract essence from foods by heat processes and make concentrates or powders; whiten or enrich natural colours of fruit or vegetables; or dry fish in the sun.";77490;7-74.90
7;7;Food And Beverage Processors;Workers in this minor group prepare food products and beverages of all kinds for human and animal consumption.;Production and related workers, transport equipment operators and labourers;"Workers in this major group are engaged in or directly associated with the extraction of minerals, petroleum and natural gas from the earth and their treatment; manufacturing processes; the construction, maintenance and repair of various types of roads, structures, machines and other products. Also included are those who handle materials, operate transport and other equipment and perform labouring tasks requiring primarily physical effort.";5;Dairy Product Processors;"Workers in this unit group process milk and cream and make dairy products. Their functions include: operating or tending equipment to pasteurise milk; performing one or more tasks in making butter or cheese or tending machinery to make them in large quantities; making ice cream; performing related tasks.";10;Dairy Product Processor, General;Performs one or more tasks in the preparation of various dairy products, setting up and operating equipment to process milk, cream, and other dairy products, following specified methods and formulae.;77510;7-75.10
